LncRNAs	LncRNA1_id	Region	Organism
TCONS_00057299	hsa_TCONS_00057299	CB vs PMC	Human
TCONS_00057310	hsa_TCONS_00057310	CB vs PMC	Human
TCONS_00057312	hsa_TCONS_00057312	CB vs PMC	Human
TCONS_00057384	hsa_TCONS_00057384	CB vs PMC	Human
TCONS_00057385	hsa_TCONS_00057385	CB vs PMC	Human
TCONS_00057536	hsa_TCONS_00057536	CB vs PMC	Human
TCONS_00057603	hsa_TCONS_00057603	CB vs PMC	Human
TCONS_00057606	hsa_TCONS_00057606	CB vs PMC	Human
TCONS_00057607	hsa_TCONS_00057607	CB vs PMC	Human
TCONS_00057645	hsa_TCONS_00057645	CB vs PMC	Human
TCONS_00057653	hsa_TCONS_00057653	CB vs PMC	Human
TCONS_00057655	hsa_TCONS_00057655	CB vs PMC	Human
TCONS_00057670	hsa_TCONS_00057670	CB vs PMC	Human
TCONS_00057684	hsa_TCONS_00057684	CB vs PMC	Human
TCONS_00057699	hsa_TCONS_00057699	CB vs PMC	Human
TCONS_00057724	hsa_TCONS_00057724	CB vs PMC	Human
TCONS_00057728	hsa_TCONS_00057728	CB vs PMC	Human
TCONS_00057923	hsa_TCONS_00057923	CB vs PMC	Human
TCONS_00058206	hsa_TCONS_00058206	CB vs PMC	Human
TCONS_00058338	hsa_TCONS_00058338	CB vs PMC	Human
TCONS_00058355	hsa_TCONS_00058355	CB vs PMC	Human
TCONS_00058362	hsa_TCONS_00058362	CB vs PMC	Human
TCONS_00058438	hsa_TCONS_00058438	CB vs PMC	Human
TCONS_00058449	hsa_TCONS_00058449	CB vs PMC	Human
TCONS_00058551	hsa_TCONS_00058551	CB vs PMC	Human
TCONS_00058730	hsa_TCONS_00058730	CB vs PMC	Human
TCONS_00058744	hsa_TCONS_00058744	CB vs PMC	Human
TCONS_00058889	hsa_TCONS_00058889	CB vs PMC	Human
TCONS_00059015	hsa_TCONS_00059015	CB vs PMC	Human
TCONS_00059030	hsa_TCONS_00059030	CB vs PMC	Human
TCONS_00059041	hsa_TCONS_00059041	CB vs PMC	Human
TCONS_00059099	hsa_TCONS_00059099	CB vs PMC	Human
TCONS_00059101	hsa_TCONS_00059101	CB vs PMC	Human
TCONS_00059103	hsa_TCONS_00059103	CB vs PMC	Human
TCONS_00059187	hsa_TCONS_00059187	CB vs PMC	Human
TCONS_00059234	hsa_TCONS_00059234	CB vs PMC	Human
TCONS_00059450	hsa_TCONS_00059450	CB vs PMC	Human
TCONS_00059457	hsa_TCONS_00059457	CB vs PMC	Human
TCONS_00059539	hsa_TCONS_00059539	CB vs PMC	Human
TCONS_00059614	hsa_TCONS_00059614	CB vs PMC	Human
TCONS_00059667	hsa_TCONS_00059667	CB vs PMC	Human
TCONS_00059683	hsa_TCONS_00059683	CB vs PMC	Human
TCONS_00059685	hsa_TCONS_00059685	CB vs PMC	Human
TCONS_00059686	hsa_TCONS_00059686	CB vs PMC	Human
TCONS_00059727	hsa_TCONS_00059727	CB vs PMC	Human
TCONS_00059763	hsa_TCONS_00059763	CB vs PMC	Human
TCONS_00060354	hsa_TCONS_00060354	CB vs PMC	Human
TCONS_00060409	hsa_TCONS_00060409	CB vs PMC	Human
TCONS_00060413	hsa_TCONS_00060413	CB vs PMC	Human
TCONS_00060436	hsa_TCONS_00060436	CB vs PMC	Human
TCONS_00060488	hsa_TCONS_00060488	CB vs PMC	Human
TCONS_00060567	hsa_TCONS_00060567	CB vs PMC	Human
TCONS_00060575	hsa_TCONS_00060575	CB vs PMC	Human
TCONS_00060637	hsa_TCONS_00060637	CB vs PMC	Human
TCONS_00060639	hsa_TCONS_00060639	CB vs PMC	Human
TCONS_00060669	hsa_TCONS_00060669	CB vs PMC	Human
TCONS_00060690	hsa_TCONS_00060690	CB vs PMC	Human
TCONS_00060691	hsa_TCONS_00060691	CB vs PMC	Human
TCONS_00060745	hsa_TCONS_00060745	CB vs PMC	Human
TCONS_00060818	hsa_TCONS_00060818	CB vs PMC	Human
TCONS_00060867	hsa_TCONS_00060867	CB vs PMC	Human
TCONS_00060925	hsa_TCONS_00060925	CB vs PMC	Human
TCONS_00060986	hsa_TCONS_00060986	CB vs PMC	Human
TCONS_00060987	hsa_TCONS_00060987	CB vs PMC	Human
TCONS_00061014	hsa_TCONS_00061014	CB vs PMC	Human
TCONS_00061102	hsa_TCONS_00061102	CB vs PMC	Human
TCONS_00061146	hsa_TCONS_00061146	CB vs PMC	Human
TCONS_00061175	hsa_TCONS_00061175	CB vs PMC	Human
TCONS_00061321	hsa_TCONS_00061321	CB vs PMC	Human
TCONS_00061411	hsa_TCONS_00061411	CB vs PMC	Human
TCONS_00061415	hsa_TCONS_00061415	CB vs PMC	Human
TCONS_00061480	hsa_TCONS_00061480	CB vs PMC	Human
TCONS_00061541	hsa_TCONS_00061541	CB vs PMC	Human
TCONS_00061611	hsa_TCONS_00061611	CB vs PMC	Human
TCONS_00061615	hsa_TCONS_00061615	CB vs PMC	Human
TCONS_00061616	hsa_TCONS_00061616	CB vs PMC	Human
TCONS_00061735	hsa_TCONS_00061735	CB vs PMC	Human
TCONS_00061736	hsa_TCONS_00061736	CB vs PMC	Human
TCONS_00061808	hsa_TCONS_00061808	CB vs PMC	Human
TCONS_00061825	hsa_TCONS_00061825	CB vs PMC	Human
TCONS_00061897	hsa_TCONS_00061897	CB vs PMC	Human
TCONS_00061953	hsa_TCONS_00061953	CB vs PMC	Human
TCONS_00061961	hsa_TCONS_00061961	CB vs PMC	Human
TCONS_00062023	hsa_TCONS_00062023	CB vs PMC	Human
TCONS_00062105	hsa_TCONS_00062105	CB vs PMC	Human
TCONS_00062246	hsa_TCONS_00062246	CB vs PMC	Human
TCONS_00062395	hsa_TCONS_00062395	CB vs PMC	Human
TCONS_00062462	hsa_TCONS_00062462	CB vs PMC	Human
TCONS_00062471	hsa_TCONS_00062471	CB vs PMC	Human
TCONS_00062494	hsa_TCONS_00062494	CB vs PMC	Human
TCONS_00062497	hsa_TCONS_00062497	CB vs PMC	Human
TCONS_00062498	hsa_TCONS_00062498	CB vs PMC	Human
TCONS_00062503	hsa_TCONS_00062503	CB vs PMC	Human
TCONS_00062506	hsa_TCONS_00062506	CB vs PMC	Human
TCONS_00062572	hsa_TCONS_00062572	CB vs PMC	Human
TCONS_00062669	hsa_TCONS_00062669	CB vs PMC	Human
TCONS_00062698	hsa_TCONS_00062698	CB vs PMC	Human
TCONS_00062740	hsa_TCONS_00062740	CB vs PMC	Human
TCONS_00062756	hsa_TCONS_00062756	CB vs PMC	Human
TCONS_00062805	hsa_TCONS_00062805	CB vs PMC	Human
TCONS_00063000	hsa_TCONS_00063000	CB vs PMC	Human
TCONS_00063117	hsa_TCONS_00063117	CB vs PMC	Human
TCONS_00063159	hsa_TCONS_00063159	CB vs PMC	Human
TCONS_00063216	hsa_TCONS_00063216	CB vs PMC	Human
TCONS_00063386	hsa_TCONS_00063386	CB vs PMC	Human
TCONS_00063411	hsa_TCONS_00063411	CB vs PMC	Human
TCONS_00063475	hsa_TCONS_00063475	CB vs PMC	Human
TCONS_00063539	hsa_TCONS_00063539	CB vs PMC	Human
TCONS_00063644	hsa_TCONS_00063644	CB vs PMC	Human
TCONS_00063686	hsa_TCONS_00063686	CB vs PMC	Human
TCONS_00063799	hsa_TCONS_00063799	CB vs PMC	Human
TCONS_00064018	hsa_TCONS_00064018	CB vs PMC	Human
TCONS_00064237	hsa_TCONS_00064237	CB vs PMC	Human
TCONS_00064280	hsa_TCONS_00064280	CB vs PMC	Human
TCONS_00064288	hsa_TCONS_00064288	CB vs PMC	Human
TCONS_00064310	hsa_TCONS_00064310	CB vs PMC	Human
TCONS_00064423	hsa_TCONS_00064423	CB vs PMC	Human
TCONS_00064639	hsa_TCONS_00064639	CB vs PMC	Human
TCONS_00064712	hsa_TCONS_00064712	CB vs PMC	Human
TCONS_00064838	hsa_TCONS_00064838	CB vs PMC	Human
TCONS_00064857	hsa_TCONS_00064857	CB vs PMC	Human
TCONS_00064925	hsa_TCONS_00064925	CB vs PMC	Human
TCONS_00064969	hsa_TCONS_00064969	CB vs PMC	Human
TCONS_00064971	hsa_TCONS_00064971	CB vs PMC	Human
TCONS_00065086	hsa_TCONS_00065086	CB vs PMC	Human
TCONS_00065095	hsa_TCONS_00065095	CB vs PMC	Human
TCONS_00065141	hsa_TCONS_00065141	CB vs PMC	Human
TCONS_00065318	hsa_TCONS_00065318	CB vs PMC	Human
TCONS_00065335	hsa_TCONS_00065335	CB vs PMC	Human
TCONS_00065472	hsa_TCONS_00065472	CB vs PMC	Human
TCONS_00065638	hsa_TCONS_00065638	CB vs PMC	Human
TCONS_00065651	hsa_TCONS_00065651	CB vs PMC	Human
TCONS_00065656	hsa_TCONS_00065656	CB vs PMC	Human
TCONS_00065691	hsa_TCONS_00065691	CB vs PMC	Human
TCONS_00065719	hsa_TCONS_00065719	CB vs PMC	Human
TCONS_00065791	hsa_TCONS_00065791	CB vs PMC	Human
TCONS_00065862	hsa_TCONS_00065862	CB vs PMC	Human
TCONS_00065908	hsa_TCONS_00065908	CB vs PMC	Human
TCONS_00066079	hsa_TCONS_00066079	CB vs PMC	Human
TCONS_00066135	hsa_TCONS_00066135	CB vs PMC	Human
TCONS_00066327	hsa_TCONS_00066327	CB vs PMC	Human
TCONS_00066337	hsa_TCONS_00066337	CB vs PMC	Human
TCONS_00066413	hsa_TCONS_00066413	CB vs PMC	Human
TCONS_00066422	hsa_TCONS_00066422	CB vs PMC	Human
TCONS_00066429	hsa_TCONS_00066429	CB vs PMC	Human
TCONS_00066684	hsa_TCONS_00066684	CB vs PMC	Human
TCONS_00066712	hsa_TCONS_00066712	CB vs PMC	Human
TCONS_00066717	hsa_TCONS_00066717	CB vs PMC	Human
TCONS_00066872	hsa_TCONS_00066872	CB vs PMC	Human
TCONS_00066952	hsa_TCONS_00066952	CB vs PMC	Human
TCONS_00067023	hsa_TCONS_00067023	CB vs PMC	Human
TCONS_00067272	hsa_TCONS_00067272	CB vs PMC	Human
TCONS_00067324	hsa_TCONS_00067324	CB vs PMC	Human
TCONS_00067374	hsa_TCONS_00067374	CB vs PMC	Human
TCONS_00067410	hsa_TCONS_00067410	CB vs PMC	Human
TCONS_00067412	hsa_TCONS_00067412	CB vs PMC	Human
TCONS_00067424	hsa_TCONS_00067424	CB vs PMC	Human
TCONS_00067441	hsa_TCONS_00067441	CB vs PMC	Human
TCONS_00067457	hsa_TCONS_00067457	CB vs PMC	Human
TCONS_00067630	hsa_TCONS_00067630	CB vs PMC	Human
TCONS_00067706	hsa_TCONS_00067706	CB vs PMC	Human
TCONS_00067805	hsa_TCONS_00067805	CB vs PMC	Human
TCONS_00067938	hsa_TCONS_00067938	CB vs PMC	Human
TCONS_00067996	hsa_TCONS_00067996	CB vs PMC	Human
TCONS_00068366	hsa_TCONS_00068366	CB vs PMC	Human
TCONS_00068529	hsa_TCONS_00068529	CB vs PMC	Human
TCONS_00068599	hsa_TCONS_00068599	CB vs PMC	Human
TCONS_00068627	hsa_TCONS_00068627	CB vs PMC	Human
TCONS_00068773	hsa_TCONS_00068773	CB vs PMC	Human
TCONS_00068835	hsa_TCONS_00068835	CB vs PMC	Human
TCONS_00068882	hsa_TCONS_00068882	CB vs PMC	Human
TCONS_00068951	hsa_TCONS_00068951	CB vs PMC	Human
TCONS_00068968	hsa_TCONS_00068968	CB vs PMC	Human
TCONS_00068977	hsa_TCONS_00068977	CB vs PMC	Human
TCONS_00068982	hsa_TCONS_00068982	CB vs PMC	Human
TCONS_00069248	hsa_TCONS_00069248	CB vs PMC	Human
TCONS_00069393	hsa_TCONS_00069393	CB vs PMC	Human
TCONS_00069412	hsa_TCONS_00069412	CB vs PMC	Human
TCONS_00069496	hsa_TCONS_00069496	CB vs PMC	Human
TCONS_00069529	hsa_TCONS_00069529	CB vs PMC	Human
TCONS_00069534	hsa_TCONS_00069534	CB vs PMC	Human
TCONS_00069550	hsa_TCONS_00069550	CB vs PMC	Human
TCONS_00069793	hsa_TCONS_00069793	CB vs PMC	Human
TCONS_00069880	hsa_TCONS_00069880	CB vs PMC	Human
TCONS_00069932	hsa_TCONS_00069932	CB vs PMC	Human
TCONS_00069957	hsa_TCONS_00069957	CB vs PMC	Human
TCONS_00070010	hsa_TCONS_00070010	CB vs PMC	Human
TCONS_00070241	hsa_TCONS_00070241	CB vs PMC	Human
TCONS_00070329	hsa_TCONS_00070329	CB vs PMC	Human
TCONS_00070408	hsa_TCONS_00070408	CB vs PMC	Human
TCONS_00070425	hsa_TCONS_00070425	CB vs PMC	Human
TCONS_00070658	hsa_TCONS_00070658	CB vs PMC	Human
TCONS_00070701	hsa_TCONS_00070701	CB vs PMC	Human
TCONS_00070828	hsa_TCONS_00070828	CB vs PMC	Human
TCONS_00070832	hsa_TCONS_00070832	CB vs PMC	Human
TCONS_00070894	hsa_TCONS_00070894	CB vs PMC	Human
TCONS_00070901	hsa_TCONS_00070901	CB vs PMC	Human
TCONS_00071009	hsa_TCONS_00071009	CB vs PMC	Human
TCONS_00071061	hsa_TCONS_00071061	CB vs PMC	Human
TCONS_00071092	hsa_TCONS_00071092	CB vs PMC	Human
TCONS_00071343	hsa_TCONS_00071343	CB vs PMC	Human
TCONS_00071375	hsa_TCONS_00071375	CB vs PMC	Human
TCONS_00071545	hsa_TCONS_00071545	CB vs PMC	Human
TCONS_00071550	hsa_TCONS_00071550	CB vs PMC	Human
TCONS_00071627	hsa_TCONS_00071627	CB vs PMC	Human
TCONS_00071628	hsa_TCONS_00071628	CB vs PMC	Human
TCONS_00071740	hsa_TCONS_00071740	CB vs PMC	Human
TCONS_00071948	hsa_TCONS_00071948	CB vs PMC	Human
TCONS_00071997	hsa_TCONS_00071997	CB vs PMC	Human
TCONS_00071999	hsa_TCONS_00071999	CB vs PMC	Human
TCONS_00072041	hsa_TCONS_00072041	CB vs PMC	Human
TCONS_00072056	hsa_TCONS_00072056	CB vs PMC	Human
TCONS_00072101	hsa_TCONS_00072101	CB vs PMC	Human
TCONS_00072322	hsa_TCONS_00072322	CB vs PMC	Human
TCONS_00072342	hsa_TCONS_00072342	CB vs PMC	Human
TCONS_00072349	hsa_TCONS_00072349	CB vs PMC	Human
TCONS_00072380	hsa_TCONS_00072380	CB vs PMC	Human
TCONS_00072451	hsa_TCONS_00072451	CB vs PMC	Human
TCONS_00072473	hsa_TCONS_00072473	CB vs PMC	Human
TCONS_00072522	hsa_TCONS_00072522	CB vs PMC	Human
TCONS_00072631	hsa_TCONS_00072631	CB vs PMC	Human
TCONS_00072657	hsa_TCONS_00072657	CB vs PMC	Human
TCONS_00072885	hsa_TCONS_00072885	CB vs PMC	Human
TCONS_00072988	hsa_TCONS_00072988	CB vs PMC	Human
TCONS_00073032	hsa_TCONS_00073032	CB vs PMC	Human
TCONS_00073063	hsa_TCONS_00073063	CB vs PMC	Human
TCONS_00073141	hsa_TCONS_00073141	CB vs PMC	Human
TCONS_00073712	hsa_TCONS_00073712	CB vs PMC	Human
TCONS_00073713	hsa_TCONS_00073713	CB vs PMC	Human
TCONS_00073744	hsa_TCONS_00073744	CB vs PMC	Human
TCONS_00073842	hsa_TCONS_00073842	CB vs PMC	Human
TCONS_00073880	hsa_TCONS_00073880	CB vs PMC	Human
TCONS_00073895	hsa_TCONS_00073895	CB vs PMC	Human
TCONS_00073950	hsa_TCONS_00073950	CB vs PMC	Human
TCONS_00073951	hsa_TCONS_00073951	CB vs PMC	Human
TCONS_00074041	hsa_TCONS_00074041	CB vs PMC	Human
TCONS_00074289	hsa_TCONS_00074289	CB vs PMC	Human
TCONS_00074361	hsa_TCONS_00074361	CB vs PMC	Human
TCONS_00074366	hsa_TCONS_00074366	CB vs PMC	Human
TCONS_00074527	hsa_TCONS_00074527	CB vs PMC	Human
TCONS_00074647	hsa_TCONS_00074647	CB vs PMC	Human
TCONS_00074896	hsa_TCONS_00074896	CB vs PMC	Human
TCONS_00074906	hsa_TCONS_00074906	CB vs PMC	Human
TCONS_00074914	hsa_TCONS_00074914	CB vs PMC	Human
TCONS_00074938	hsa_TCONS_00074938	CB vs PMC	Human
TCONS_00075050	hsa_TCONS_00075050	CB vs PMC	Human
TCONS_00075058	hsa_TCONS_00075058	CB vs PMC	Human
TCONS_00075070	hsa_TCONS_00075070	CB vs PMC	Human
TCONS_00075120	hsa_TCONS_00075120	CB vs PMC	Human
TCONS_00075128	hsa_TCONS_00075128	CB vs PMC	Human
TCONS_00075138	hsa_TCONS_00075138	CB vs PMC	Human
TCONS_00075155	hsa_TCONS_00075155	CB vs PMC	Human
TCONS_00075298	hsa_TCONS_00075298	CB vs PMC	Human
TCONS_00075324	hsa_TCONS_00075324	CB vs PMC	Human
TCONS_00075525	hsa_TCONS_00075525	CB vs PMC	Human
TCONS_00075543	hsa_TCONS_00075543	CB vs PMC	Human
TCONS_00075554	hsa_TCONS_00075554	CB vs PMC	Human
TCONS_00075620	hsa_TCONS_00075620	CB vs PMC	Human
TCONS_00075765	hsa_TCONS_00075765	CB vs PMC	Human
TCONS_00075771	hsa_TCONS_00075771	CB vs PMC	Human
TCONS_00075826	hsa_TCONS_00075826	CB vs PMC	Human
TCONS_00075882	hsa_TCONS_00075882	CB vs PMC	Human
TCONS_00075891	hsa_TCONS_00075891	CB vs PMC	Human
TCONS_00075993	hsa_TCONS_00075993	CB vs PMC	Human
TCONS_00075996	hsa_TCONS_00075996	CB vs PMC	Human
TCONS_00076087	hsa_TCONS_00076087	CB vs PMC	Human
TCONS_00076188	hsa_TCONS_00076188	CB vs PMC	Human
TCONS_00076192	hsa_TCONS_00076192	CB vs PMC	Human
TCONS_00076193	hsa_TCONS_00076193	CB vs PMC	Human
TCONS_00076313	hsa_TCONS_00076313	CB vs PMC	Human
TCONS_00076328	hsa_TCONS_00076328	CB vs PMC	Human
TCONS_00076413	hsa_TCONS_00076413	CB vs PMC	Human
TCONS_00076440	hsa_TCONS_00076440	CB vs PMC	Human
TCONS_00076485	hsa_TCONS_00076485	CB vs PMC	Human
TCONS_00076496	hsa_TCONS_00076496	CB vs PMC	Human
TCONS_00076520	hsa_TCONS_00076520	CB vs PMC	Human
TCONS_00076566	hsa_TCONS_00076566	CB vs PMC	Human
TCONS_00076757	hsa_TCONS_00076757	CB vs PMC	Human
TCONS_00076781	hsa_TCONS_00076781	CB vs PMC	Human
TCONS_00076807	hsa_TCONS_00076807	CB vs PMC	Human
TCONS_00076822	hsa_TCONS_00076822	CB vs PMC	Human
TCONS_00076871	hsa_TCONS_00076871	CB vs PMC	Human
TCONS_00076873	hsa_TCONS_00076873	CB vs PMC	Human
TCONS_00076874	hsa_TCONS_00076874	CB vs PMC	Human
TCONS_00076915	hsa_TCONS_00076915	CB vs PMC	Human
TCONS_00076921	hsa_TCONS_00076921	CB vs PMC	Human
TCONS_00077006	hsa_TCONS_00077006	CB vs PMC	Human
TCONS_00077009	hsa_TCONS_00077009	CB vs PMC	Human
TCONS_00077071	hsa_TCONS_00077071	CB vs PMC	Human
TCONS_00077072	hsa_TCONS_00077072	CB vs PMC	Human
TCONS_00077147	hsa_TCONS_00077147	CB vs PMC	Human
TCONS_00077149	hsa_TCONS_00077149	CB vs PMC	Human
TCONS_00077220	hsa_TCONS_00077220	CB vs PMC	Human
TCONS_00077256	hsa_TCONS_00077256	CB vs PMC	Human
TCONS_00077274	hsa_TCONS_00077274	CB vs PMC	Human
TCONS_00077469	hsa_TCONS_00077469	CB vs PMC	Human
TCONS_00077531	hsa_TCONS_00077531	CB vs PMC	Human
TCONS_00077532	hsa_TCONS_00077532	CB vs PMC	Human
TCONS_00077537	hsa_TCONS_00077537	CB vs PMC	Human
TCONS_00077565	hsa_TCONS_00077565	CB vs PMC	Human
TCONS_00077576	hsa_TCONS_00077576	CB vs PMC	Human
TCONS_00077738	hsa_TCONS_00077738	CB vs PMC	Human
TCONS_00077748	hsa_TCONS_00077748	CB vs PMC	Human
TCONS_00077818	hsa_TCONS_00077818	CB vs PMC	Human
TCONS_00077891	hsa_TCONS_00077891	CB vs PMC	Human
TCONS_00077894	hsa_TCONS_00077894	CB vs PMC	Human
TCONS_00077930	hsa_TCONS_00077930	CB vs PMC	Human
TCONS_00077931	hsa_TCONS_00077931	CB vs PMC	Human
TCONS_00077935	hsa_TCONS_00077935	CB vs PMC	Human
TCONS_00077948	hsa_TCONS_00077948	CB vs PMC	Human
TCONS_00078024	hsa_TCONS_00078024	CB vs PMC	Human
TCONS_00078086	hsa_TCONS_00078086	CB vs PMC	Human
TCONS_00078141	hsa_TCONS_00078141	CB vs PMC	Human
TCONS_00078148	hsa_TCONS_00078148	CB vs PMC	Human
TCONS_00078201	hsa_TCONS_00078201	CB vs PMC	Human
TCONS_00078339	hsa_TCONS_00078339	CB vs PMC	Human
TCONS_00078345	hsa_TCONS_00078345	CB vs PMC	Human
TCONS_00078515	hsa_TCONS_00078515	CB vs PMC	Human
TCONS_00078818	hsa_TCONS_00078818	CB vs PMC	Human
TCONS_00078848	hsa_TCONS_00078848	CB vs PMC	Human
TCONS_00078849	hsa_TCONS_00078849	CB vs PMC	Human
TCONS_00078858	hsa_TCONS_00078858	CB vs PMC	Human
TCONS_00078913	hsa_TCONS_00078913	CB vs PMC	Human
TCONS_00078933	hsa_TCONS_00078933	CB vs PMC	Human
TCONS_00078968	hsa_TCONS_00078968	CB vs PMC	Human
TCONS_00079032	hsa_TCONS_00079032	CB vs PMC	Human
TCONS_00079045	hsa_TCONS_00079045	CB vs PMC	Human
TCONS_00079062	hsa_TCONS_00079062	CB vs PMC	Human
TCONS_00079188	hsa_TCONS_00079188	CB vs PMC	Human
TCONS_00079197	hsa_TCONS_00079197	CB vs PMC	Human
TCONS_00079211	hsa_TCONS_00079211	CB vs PMC	Human
TCONS_00079333	hsa_TCONS_00079333	CB vs PMC	Human
TCONS_00079374	hsa_TCONS_00079374	CB vs PMC	Human
TCONS_00079529	hsa_TCONS_00079529	CB vs PMC	Human
TCONS_00079560	hsa_TCONS_00079560	CB vs PMC	Human
TCONS_00079603	hsa_TCONS_00079603	CB vs PMC	Human
TCONS_00079620	hsa_TCONS_00079620	CB vs PMC	Human
TCONS_00079643	hsa_TCONS_00079643	CB vs PMC	Human
TCONS_00079666	hsa_TCONS_00079666	CB vs PMC	Human
TCONS_00079676	hsa_TCONS_00079676	CB vs PMC	Human
TCONS_00079677	hsa_TCONS_00079677	CB vs PMC	Human
TCONS_00079678	hsa_TCONS_00079678	CB vs PMC	Human
TCONS_00079697	hsa_TCONS_00079697	CB vs PMC	Human
TCONS_00079722	hsa_TCONS_00079722	CB vs PMC	Human
TCONS_00079767	hsa_TCONS_00079767	CB vs PMC	Human
TCONS_00079806	hsa_TCONS_00079806	CB vs PMC	Human
TCONS_00079825	hsa_TCONS_00079825	CB vs PMC	Human
TCONS_00079879	hsa_TCONS_00079879	CB vs PMC	Human
TCONS_00079881	hsa_TCONS_00079881	CB vs PMC	Human
TCONS_00079964	hsa_TCONS_00079964	CB vs PMC	Human
TCONS_00079965	hsa_TCONS_00079965	CB vs PMC	Human
TCONS_00079966	hsa_TCONS_00079966	CB vs PMC	Human
TCONS_00079975	hsa_TCONS_00079975	CB vs PMC	Human
TCONS_00079977	hsa_TCONS_00079977	CB vs PMC	Human
TCONS_00079987	hsa_TCONS_00079987	CB vs PMC	Human
TCONS_00079990	hsa_TCONS_00079990	CB vs PMC	Human
TCONS_00080047	hsa_TCONS_00080047	CB vs PMC	Human
TCONS_00080071	hsa_TCONS_00080071	CB vs PMC	Human
TCONS_00080106	hsa_TCONS_00080106	CB vs PMC	Human
TCONS_00080215	hsa_TCONS_00080215	CB vs PMC	Human
TCONS_00080248	hsa_TCONS_00080248	CB vs PMC	Human
TCONS_00080317	hsa_TCONS_00080317	CB vs PMC	Human
TCONS_00080399	hsa_TCONS_00080399	CB vs PMC	Human
TCONS_00080425	hsa_TCONS_00080425	CB vs PMC	Human
TCONS_00080431	hsa_TCONS_00080431	CB vs PMC	Human
TCONS_00080455	hsa_TCONS_00080455	CB vs PMC	Human
TCONS_00080456	hsa_TCONS_00080456	CB vs PMC	Human
TCONS_00080459	hsa_TCONS_00080459	CB vs PMC	Human
TCONS_00080466	hsa_TCONS_00080466	CB vs PMC	Human
TCONS_00080467	hsa_TCONS_00080467	CB vs PMC	Human
TCONS_00080494	hsa_TCONS_00080494	CB vs PMC	Human
TCONS_00080495	hsa_TCONS_00080495	CB vs PMC	Human
TCONS_00080614	hsa_TCONS_00080614	CB vs PMC	Human
TCONS_00080615	hsa_TCONS_00080615	CB vs PMC	Human
TCONS_00080617	hsa_TCONS_00080617	CB vs PMC	Human
TCONS_00080642	hsa_TCONS_00080642	CB vs PMC	Human
TCONS_00080715	hsa_TCONS_00080715	CB vs PMC	Human
TCONS_00080776	hsa_TCONS_00080776	CB vs PMC	Human
TCONS_00080781	hsa_TCONS_00080781	CB vs PMC	Human
TCONS_00080794	hsa_TCONS_00080794	CB vs PMC	Human
TCONS_00080816	hsa_TCONS_00080816	CB vs PMC	Human
TCONS_00080981	hsa_TCONS_00080981	CB vs PMC	Human
TCONS_00081082	hsa_TCONS_00081082	CB vs PMC	Human
TCONS_00081193	hsa_TCONS_00081193	CB vs PMC	Human
TCONS_00081194	hsa_TCONS_00081194	CB vs PMC	Human
TCONS_00081196	hsa_TCONS_00081196	CB vs PMC	Human
TCONS_00081250	hsa_TCONS_00081250	CB vs PMC	Human
TCONS_00081251	hsa_TCONS_00081251	CB vs PMC	Human
TCONS_00081256	hsa_TCONS_00081256	CB vs PMC	Human
TCONS_00081267	hsa_TCONS_00081267	CB vs PMC	Human
TCONS_00081354	hsa_TCONS_00081354	CB vs PMC	Human
TCONS_00081355	hsa_TCONS_00081355	CB vs PMC	Human
TCONS_00081356	hsa_TCONS_00081356	CB vs PMC	Human
TCONS_00081419	hsa_TCONS_00081419	CB vs PMC	Human
TCONS_00081486	hsa_TCONS_00081486	CB vs PMC	Human
TCONS_00081526	hsa_TCONS_00081526	CB vs PMC	Human
TCONS_00081527	hsa_TCONS_00081527	CB vs PMC	Human
TCONS_00081528	hsa_TCONS_00081528	CB vs PMC	Human
TCONS_00081573	hsa_TCONS_00081573	CB vs PMC	Human
TCONS_00081588	hsa_TCONS_00081588	CB vs PMC	Human
TCONS_00081644	hsa_TCONS_00081644	CB vs PMC	Human
TCONS_00081646	hsa_TCONS_00081646	CB vs PMC	Human
TCONS_00081650	hsa_TCONS_00081650	CB vs PMC	Human
TCONS_00081733	hsa_TCONS_00081733	CB vs PMC	Human
TCONS_00081775	hsa_TCONS_00081775	CB vs PMC	Human
TCONS_00081777	hsa_TCONS_00081777	CB vs PMC	Human
TCONS_00081779	hsa_TCONS_00081779	CB vs PMC	Human
TCONS_00081822	hsa_TCONS_00081822	CB vs PMC	Human
TCONS_00081833	hsa_TCONS_00081833	CB vs PMC	Human
TCONS_00081851	hsa_TCONS_00081851	CB vs PMC	Human
TCONS_00081854	hsa_TCONS_00081854	CB vs PMC	Human
TCONS_00081912	hsa_TCONS_00081912	CB vs PMC	Human
TCONS_00081954	hsa_TCONS_00081954	CB vs PMC	Human
TCONS_00081998	hsa_TCONS_00081998	CB vs PMC	Human
TCONS_00082013	hsa_TCONS_00082013	CB vs PMC	Human
TCONS_00082056	hsa_TCONS_00082056	CB vs PMC	Human
TCONS_00082085	hsa_TCONS_00082085	CB vs PMC	Human
TCONS_00082120	hsa_TCONS_00082120	CB vs PMC	Human
TCONS_00082178	hsa_TCONS_00082178	CB vs PMC	Human
TCONS_00082425	hsa_TCONS_00082425	CB vs PMC	Human
TCONS_00082446	hsa_TCONS_00082446	CB vs PMC	Human
TCONS_00082569	hsa_TCONS_00082569	CB vs PMC	Human
TCONS_00082570	hsa_TCONS_00082570	CB vs PMC	Human
